filename,ra,dec,lag_ms,lag_error,is_significant,lag_type
glg_tte_n9_bn211109113_v00.fit,252.9831932773109,-45.389203005400056,31400.601040668862,1.0,True,positive
glg_tte_n9_bn211112607_v00.fit,137.8125,-2.686724185691605,25600.199065428016,1.0,True,positive
glg_tte_n9_bn211115688_v00.fit,119.53125,-12.32998415024295,-2748.748884263996,1.0,True,negative
glg_tte_n9_bn211116487_v00.fit,13.181818181818183,-53.18725897079299,-1110.2128530058667,1.0,True,negative
glg_tte_n9_bn211116586_v00.fit,275.9765625,-34.228866327812575,45128.722479520366,1.0,True,positive
glg_tte_n9_bn211118985_v00.fit,123.8333,76.1,-5189.260235628636,1.0,True,negative
glg_tte_n9_bn211120548_v00.fit,47.34782608695652,46.96497733995481,-26569.514898456495,1.0,True,negative
glg_tte_n9_bn211120962_v00.fit,316.0887096774194,43.406858485936986,3.198117850022193,1.0,True,positive
glg_tte_n9_bn211121434_v00.fit,98.0859375,-31.388166464348547,-1569.861085022937,1.0,True,negative
glg_tte_n9_bn211124104_v00.fit,94.9667,-61.433,-20350.87128947254,1.0,True,negative
glg_tte_n9_bn211129410_v00.fit,290.0667,27.283,-7118.974421149065,1.0,True,negative
glg_tte_n9_bn211130636_v00.fit,18.28125,-24.296477994805652,-12289.296142595847,1.0,True,negative
glg_tte_n9_bn211201863_v00.fit,339.609375,-7.481631264246963,-24620.905620117435,1.0,True,negative
glg_tte_n9_bn211204144_v00.fit,34.90654205607477,-50.091456801832585,20419.737115706423,1.0,True,positive
glg_tte_n9_bn211204493_v00.fit,266.8359375,13.24801490567694,-27359.369734338445,1.0,True,negative
glg_tte_n9_bn211204901_v00.fit,347.07446808510633,55.107936425098195,-21280.77922348098,1.0,True,negative
glg_tte_n9_bn211207416_v00.fit,54.84375,-33.152887928619876,47029.51208288637,1.0,True,positive
glg_tte_n9_bn211210937_v00.fit,307.6171875,-4.78019184719916,22770.031459598857,1.0,True,positive
glg_tte_n9_bn211211549_v00.fit,211.28906249999997,27.279612735978088,2.0608932811140983,1.0,True,positive
glg_tte_n9_bn211211909_v00.fit,228.3644859813084,50.091456801832585,70579.6257915843,1.0,True,positive
glg_tte_n9_bn211212394_v00.fit,144.140625,-2.0893716714986184,20537.98263508906,1.0,True,positive
glg_tte_n9_bn211212532_v00.fit,42.5390625,-25.282603043311997,39140.17314975875,1.0,True,positive
glg_tte_n9_bn211216282_v00.fit,45.0,-63.82365762183778,1149.0933787566753,1.0,True,positive
glg_tte_n9_bn211216556_v00.fit,99.44444444444446,60.05627904951215,34320.94725837665,1.0,True,positive
glg_tte_n9_bn211217295_v00.fit,8.4375,5.079715792733466,-29989.65776517729,1.0,True,negative
glg_tte_n9_bn211219622_v00.fit,58.71093749999999,-29.31319896416834,-114650.90274170665,1.0,True,negative
glg_tte_n9_bn211219910_v01.fit,67.1917808219178,-63.07261938698223,-1750.5774913218256,1.0,True,negative
glg_tte_n9_bn211221867_v00.fit,75.58593749999999,5.379378991112076,39860.940626131,1.0,True,positive
glg_tte_n9_bn211222768_v00.fit,100.45454545454545,-53.18725897079299,6350.985017427342,1.0,True,positive
glg_tte_n9_bn211223350_v00.fit,291.4453125,40.228184728061095,24020.104996947917,1.0,True,positive
glg_tte_n9_bn211224980_v00.fit,221.45669291338584,-42.210369839650205,3309.5561672459116,1.0,True,positive
glg_tte_n9_bn211225014_v00.fit,123.74999999999999,16.02410030815585,13219.690438145366,1.0,True,positive
glg_tte_n9_bn211229145_v00.fit,294.60937499999994,22.34658789836113,-89018.84637697868,1.0,True,negative
glg_tte_n9_bn211231292_v01.fit,289.3359375,-16.957763300004153,46939.57956136625,1.0,True,positive
glg_tte_n9_bn220101215_v00.fit,3.8,35.583,-14760.793156798767,1.0,True,negative
glg_tte_n9_bn220101930_v00.fit,30.585937499999996,-25.944479772370013,-34849.324075020515,1.0,True,negative
glg_tte_n9_bn220103877_v00.fit,36.5625,-16.024100308155862,-25479.174607535988,1.0,True,negative
glg_tte_n9_bn220104167_v00.fit,197.92968749999997,41.01449966573052,-31238.843808627957,1.0,True,negative
glg_tte_n9_bn220107615_v00.fit,168.74999999999997,34.59057497617661,-14379.592110934387,1.0,True,negative
glg_tte_n9_bn220107793_v00.fit,219.375,20.42361536381095,118.70021170831072,1.0,True,positive
glg_tte_n9_bn220111807_v00.fit,148.7109375,0.0,-20.29094363702304,1.0,True,negative
glg_tte_n9_bn220114168_v00.fit,45.0,41.41118863809925,-25510.34195514414,1.0,True,negative
glg_tte_n9_bn220114585_v00.fit,203.203125,-12.32998415024295,-20170.119313787218,1.0,True,negative
glg_tte_n9_bn220115709_v00.fit,101.953125,11.110881800003272,-64401.085220980516,1.0,True,negative
glg_tte_n9_bn220115943_v00.fit,317.81249999999994,-14.78593022605343,9241.157101828476,1.0,True,positive
glg_tte_n9_bn220117199_v00.fit,288.28125,13.554784037178987,-116780.89556142257,1.0,True,negative
glg_tte_n9_bn220118764_v00.fit,191.25,24.296477994805652,-22219.25935871884,1.0,True,negative
glg_tte_n9_bn220120619_v00.fit,250.875,-44.99388015045713,11371.318253896725,1.0,True,positive
glg_tte_n9_bn220124074_v00.fit,273.4090909090909,-65.69633519657744,-16310.45995365704,1.0,True,negative
glg_tte_n9_bn220129873_v00.fit,253.125,5.079715792733466,-3510.2857783876507,1.0,True,negative
glg_tte_n9_bn220130968_v00.fit,357.87735849056605,-50.480044262442945,9941.007260534661,1.0,True,positive
glg_tte_n9_bn220131236_v00.fit,73.828125,-26.27681155719998,39969.94042915161,1.0,True,positive
glg_tte_n9_bn220209959_v00.fit,351.73469387755097,72.0176251134728,200.79074914718942,1.0,True,positive
glg_tte_n9_bn220210998_v00.fit,6.346153846153845,61.189776278717034,-46058.80857400101,1.0,True,negative
glg_tte_n9_bn220211047_v00.fit,206.7857142857143,42.60980697763761,-30689.826593176433,1.0,True,negative
glg_tte_n9_bn220211657_v00.fit,3.5217391304347827,46.96497733995481,91519.35841474944,1.0,True,positive
glg_tte_n9_bn220214002_v00.fit,126.5625,16.64603991239297,24501.35070878728,1.0,True,positive
glg_tte_n9_bn220219473_v00.fit,42.5390625,8.989299345162804,-73779.39281789331,1.0,True,negative
glg_tte_n9_bn220222098_v00.fit,27.421875,-8.084013907099306,-609.0521977772848,1.0,True,negative
glg_tte_n9_bn220222808_v00.fit,191.6015625,-32.79716829582364,-42728.708963245335,1.0,True,negative
glg_tte_n9_bn220223094_v00.fit,25.664062499999996,-20.10550978791601,-39442.00427805031,1.0,True,negative
glg_tte_n9_bn220228438_v00.fit,320.27343749999994,-16.957763300004153,-58449.71013710043,1.0,True,negative
glg_tte_n9_bn220304228_v00.fit,245.390625,-36.05358859962301,-10330.090518649944,1.0,True,negative
glg_tte_n9_bn220305481_v00.fit,174.37499999999997,-33.152887928619876,-49.46871791530868,1.0,True,negative
glg_tte_n9_bn220305676_v00.fit,108.63281249999999,-37.168899655999454,-45029.43412101762,1.0,True,negative
glg_tte_n9_bn220306306_v01.fit,186.32812499999997,-30.345182969588254,9740.406530096383,1.0,True,positive
glg_tte_n9_bn220306761_v00.fit,329.71153846153845,70.90666664467562,39101.54557628558,1.0,True,positive
glg_tte_n9_bn220308233_v00.fit,291.4453125,25.94447977237,28280.135120478008,1.0,True,positive
glg_tte_n9_bn220309253_v00.fit,148.7109375,-2.9855060057465455,-1349.5665525037991,1.0,True,negative
glg_tte_n9_bn220310122_v00.fit,62.36842105263158,69.0509806793522,99848.7936021336,1.0,True,positive
glg_tte_n9_bn220310933_v00.fit,289.9596774193548,43.406858485936986,-42940.25962620211,1.0,True,negative
glg_tte_n9_bn220311690_v00.fit,132.70408163265304,53.57223328098856,6088.363873253349,1.0,True,positive
glg_tte_n9_bn220314898_v00.fit,175.078125,0.895282986570128,-739.6916365574593,1.0,True,negative
glg_tte_n9_bn220315101_v00.fit,230.14285714285714,-77.18138188096611,-1880.4016900733357,1.0,True,negative
glg_tte_n9_bn220316476_v00.fit,222.45967741935485,43.406858485936986,4970.591688648479,1.0,True,positive
glg_tte_n9_bn220317534_v00.fit,174.0234375,-10.19991809111631,-52610.892027858485,1.0,True,negative
glg_tte_n9_bn220320194_v00.fit,114.35,-47.067,-52008.66208559532,1.0,True,negative
glg_tte_n9_bn220321282_v00.fit,170.50781249999997,27.279612735978088,63551.24591828495,1.0,True,positive
glg_tte_n9_bn220323507_v00.fit,353.7,71.6475002354226,-107719.89885736062,1.0,True,negative
glg_tte_n9_bn220324110_v00.fit,191.47058823529412,71.27718213797779,-55570.698149965596,1.0,True,negative
glg_tte_n9_bn220325879_v00.fit,266.484375,21.06181760164929,13011.509189742528,1.0,True,positive
glg_tte_n9_bn220326173_v00.fit,182.8125,-27.615881983844705,11150.072313647914,1.0,True,positive
glg_tte_n9_bn220330520_v00.fit,324.1216216216216,62.696660020273754,-61459.92193897637,1.0,True,negative
glg_tte_n9_bn220401429_v00.fit,9.356435643564357,52.416011889394284,-6427.442118726408,1.0,True,negative
glg_tte_n9_bn220401896_v00.fit,352.5,42.60980697763761,-749.9389464126181,1.0,True,negative
glg_tte_n9_bn220403424_v00.fit,56.9758064516129,-43.40685848593699,240.81744941231412,1.0,True,positive
glg_tte_n9_bn220403863_v00.fit,187.5333,84.833,-1798.8942136131031,1.0,True,negative
glg_tte_n9_bn220404741_v00.fit,27.0703125,-12.63562509302113,-72000.56641362702,1.0,True,negative
glg_tte_n9_bn220405258_v00.fit,29.53125,-22.346587898361143,-43959.41266035387,1.0,True,negative
glg_tte_n9_bn220407167_v00.fit,60.8203125,-14.477512185929934,-39110.95352670364,1.0,True,negative
glg_tte_n9_bn220408240_v00.fit,192.7981651376147,49.31283855921746,21158.522307136816,1.0,True,positive
glg_tte_n9_bn220408311_v00.fit,92.97169811320755,-50.480044262442945,1328.8564442841066,1.0,True,positive
glg_tte_n9_bn220411306_v00.fit,178.24218749999997,25.94447977237,5370.6325157900965,1.0,True,positive
glg_tte_n9_bn220412713_v00.fit,327.65624999999994,-0.895282986570128,-145418.82838378378,1.0,True,negative
glg_tte_n9_bn220413167_v00.fit,243.94736842105263,-83.05156816397722,1680.2714410581727,1.0,True,positive
glg_tte_n9_bn220415645_v00.fit,298.33333333333337,-80.11972495915612,5758.178955642094,1.0,True,positive
glg_tte_n9_bn220417578_v00.fit,107.57812499999999,11.71976030578877,50808.446468235445,1.0,True,positive
glg_tte_n9_bn220418661_v00.fit,336.6,62.320400827275,-77271.03994927648,1.0,True,negative
glg_tte_n9_bn220418720_v00.fit,217.6171875,-23.969482317759688,-91.05174077400346,1.0,True,negative
glg_tte_n9_bn220421346_v00.fit,74.17968749999999,22.669609871750378,77448.5578362756,1.0,True,positive
glg_tte_n9_bn220424481_v00.fit,235.04464285714286,48.141207794360284,72060.34046805797,1.0,True,positive
glg_tte_n9_bn220426285_v00.fit,335.39062499999994,-21.061817601649306,1690.3243711712198,1.0,True,positive
glg_tte_n9_bn220426299_v00.fit,138.51562499999997,-11.719760305788782,58509.307951067494,1.0,True,positive
glg_tte_n9_bn220430900_v00.fit,18.75,-85.61313403601545,2147.59528730898,1.0,True,positive
glg_tte_n9_bn220501828_v00.fit,72.0703125,12.635625093021117,-10290.249233967801,1.0,True,negative
glg_tte_n9_bn220507423_v00.fit,223.21782178217822,52.416011889394284,-24719.614109463695,1.0,True,negative
glg_tte_n9_bn220508939_v00.fit,344.1796875,-2.9855060057465455,32389.931186015012,1.0,True,positive
glg_tte_n9_bn220510147_v00.fit,111.09375,-11.719760305788782,-22661.235900733256,1.0,True,negative
glg_tte_n9_bn220511571_v00.fit,285.46875,17.896089316234637,-43830.944471333634,1.0,True,negative
glg_tte_n9_bn220512211_v00.fit,126.5625,84.14973293629666,6899.6917875795625,1.0,True,positive
glg_tte_n9_bn220513865_v00.fit,84.0234375,-27.953186883381143,61049.024395241344,1.0,True,positive
glg_tte_n9_bn220514517_v00.fit,145.1953125,12.635625093021117,14979.628718269054,1.0,True,positive
glg_tte_n9_bn220516525_v00.fit,111.09375,21.06181760164929,13051.007609774062,1.0,True,positive
glg_tte_n9_bn220518717_v00.fit,293.203125,-66.44353569089876,-168.60902003884283,1.0,True,negative
glg_tte_n9_bn220520876_v00.fit,181.7578125,12.635625093021117,7120.158120860827,1.0,True,positive
glg_tte_n9_bn220521972_v00.fit,291.09375,4.480798785982211,37119.07014571323,1.0,True,positive
glg_tte_n9_bn220522110_v00.fit,33.046875,3.8823720030295576,30859.5122235072,1.0,True,positive
glg_tte_n9_bn220523175_v00.fit,136.40625,-37.54432510382695,-44950.882402454554,1.0,True,negative
glg_tte_n9_bn220523558_v00.fit,103.71951219512195,59.67778522657882,-64861.720440782265,1.0,True,negative
glg_tte_n9_bn220525008_v00.fit,15.468749999999998,17.896089316234637,8099.212060656488,1.0,True,positive
glg_tte_n9_bn220528259_v00.fit,311.1328125,23.969482317759674,72270.39804997832,1.0,True,positive
glg_tte_n9_bn220530465_v00.fit,159.609375,14.169522214770062,-9500.17485541171,1.0,True,negative
glg_tte_n9_bn220606025_v00.fit,241.875,-8.687297481032452,42169.47630889012,1.0,True,positive
glg_tte_n9_bn220606044_v00.fit,23.571428571428573,-50.86815892553735,-74498.47839002643,1.0,True,negative
glg_tte_n9_bn220608211_v00.fit,229.21874999999997,-0.2984168674869415,-8590.286911011945,1.0,True,negative
glg_tte_n9_bn220608317_v00.fit,80.8667,27.967,4659.604000539708,1.0,True,positive
glg_tte_n9_bn220609063_v00.fit,222.1875,-33.152887928619876,84909.76766372018,1.0,True,positive
glg_tte_n9_bn220610295_v00.fit,227.61627906976744,-58.160368554338014,-139.25547829548898,1.0,True,negative
glg_tte_n9_bn220610906_v00.fit,158.90624999999997,23.64331425576558,-17148.910221353475,1.0,True,negative
glg_tte_n9_bn220612013_v00.fit,147.65625,-23.643314255765596,-33719.819989077296,1.0,True,negative
glg_tte_n9_bn220613395_v00.fit,178.24218749999997,21.381942579838885,73629.40432014641,1.0,True,positive
glg_tte_n9_bn220617673_v01.fit,286.5234375,23.969482317759674,93658.96696394244,1.0,True,positive
glg_tte_n9_bn220617772_v00.fit,155.39062499999997,21.06181760164929,4878.824305269189,1.0,True,positive
glg_tte_n9_bn220618382_v00.fit,30.15957446808511,55.107936425098195,-66689.93790902951,1.0,True,negative
glg_tte_n9_bn220618761_v00.fit,39.02343749999999,-30.000000000000018,21690.018521386475,1.0,True,positive
glg_tte_n9_bn220619207_v00.fit,42.18749999999999,-1.492246289620352,37788.74767835459,1.0,True,positive
glg_tte_n9_bn220620016_v01.fit,139.9390243902439,59.67778522657882,12510.808228612923,1.0,True,positive
glg_tte_n9_bn220620064_v00.fit,109.59677419354838,67.18972162985978,-60360.27248474781,1.0,True,negative
glg_tte_n9_bn220620261_v00.fit,324.69827586206895,-46.571847413449596,-16429.500027556962,1.0,True,negative
glg_tte_n9_bn220622394_v00.fit,284.0322580645161,-55.490841924468626,-98499.31982827015,1.0,True,negative
glg_tte_n9_bn220623649_v00.fit,217.08333333333334,49.702390326630685,85780.33537490094,1.0,True,positive
glg_tte_n9_bn220624124_v00.fit,179.29687499999997,21.06181760164929,329.85142174897425,1.0,True,positive
glg_tte_n9_bn220624316_v00.fit,295.5288461538462,51.25580694880489,-11660.19740428786,1.0,True,negative
glg_tte_n9_bn220624431_v00.fit,97.734375,40.62018519067267,-14440.71756623954,1.0,True,negative
glg_tte_n9_bn220627890_v00.fit,210.5859375,-35.68533471265204,-40100.227489897276,1.0,True,negative
glg_tte_n9_bn220627901_v00.fit,206.71875,-28.971532223711293,26569.356120329656,1.0,True,positive
glg_tte_n9_bn220702569_v00.fit,158.2167,7.267,31438.686080819705,1.0,True,positive
glg_tte_n9_bn220702842_v00.fit,172.05882352941177,45.38920300540005,136999.1431312424,1.0,True,positive
glg_tte_n9_bn220704575_v00.fit,280.6967213114754,-44.20152985105138,-19829.610811983766,1.0,True,negative
glg_tte_n9_bn220705282_v00.fit,149.4140625,-11.415157742730495,3220.610955296286,1.0,True,positive
glg_tte_n9_bn220711279_v00.fit,94.92187499999999,32.44286613851178,53209.65971523778,1.0,True,positive
glg_tte_n9_bn220711675_v00.fit,81.15384615384616,-46.1781796469964,29839.621184807504,1.0,True,positive
glg_tte_n9_bn220711761_v00.fit,267.890625,30.345182969588254,43999.52052772934,1.0,True,positive
glg_tte_n9_bn220713691_v00.fit,24.257812499999996,36.42357364233115,18229.146745368693,1.0,True,positive
glg_tte_n9_bn220714582_v00.fit,45.703125,-22.346587898361143,-77019.80645913292,1.0,True,negative
glg_tte_n9_bn220715368_v00.fit,170.15625,-31.738394244764443,-21730.219383329266,1.0,True,negative
glg_tte_n9_bn220715691_v00.fit,155.39062499999997,28.291548862929403,-59888.94750529506,1.0,True,negative
glg_tte_n9_bn220715934_v00.fit,223.2421875,-36.423573642331164,4498.71991248807,1.0,True,positive
glg_tte_n9_bn220721021_v00.fit,1.7578124999999998,-37.9216507842918,-28180.13708433862,1.0,True,negative
glg_tte_n9_bn220724457_v00.fit,319.5703125,-8.989299345162816,10910.274703190293,1.0,True,positive
glg_tte_n9_bn220724988_v00.fit,236.60156249999994,-17.582776008425416,-56180.40638865787,1.0,True,negative
glg_tte_n9_bn220725244_v00.fit,249.96093749999991,-41.81031489577861,-10060.613789238421,1.0,True,negative
glg_tte_n9_bn220725563_v00.fit,104.18478260869564,-55.873350435251986,-25730.38305021538,1.0,True,negative
glg_tte_n9_bn220726405_v00.fit,197.87671232876713,-63.07261938698223,81690.24365701621,1.0,True,positive
glg_tte_n9_bn220727192_v00.fit,124.47580645161291,-43.40685848593699,-9939.399484276288,1.0,True,negative
glg_tte_n9_bn220728681_v00.fit,3.5156249999999996,36.79533013738011,35519.83086435359,1.0,True,positive
glg_tte_n9_bn220729429_v00.fit,314.6484375,-3.5833216984719782,-3529.631085132406,1.0,True,negative
glg_tte_n9_bn220730659_v00.fit,223.36363636363637,-69.79389373110558,-12439.064805420385,1.0,True,negative
glg_tte_n9_bn220803402_v00.fit,201.85,-58.983,-8850.09341980558,1.0,True,negative
glg_tte_n9_bn220804089_v00.fit,160.6640625,9.59406822686046,-77721.27906929041,1.0,True,negative
glg_tte_n9_bn220807581_v00.fit,142.38281249999997,34.95386525718846,-1000.8018741938296,1.0,True,negative
glg_tte_n9_bn220810969_v00.fit,309.7265625,2.3880154632687733,-770.779401804942,1.0,True,negative
glg_tte_n9_bn220820998_v00.fit,109.77272727272727,-65.69633519657744,48159.51553695334,1.0,True,positive
glg_tte_n9_bn220821296_v00.fit,132.89062499999997,28.971532223711293,31519.782539396205,1.0,True,positive
glg_tte_n9_bn220823145_v00.fit,82.96875,3.2843691083657833,55680.65284308012,1.0,True,positive
glg_tte_n9_bn220823618_v00.fit,285.20270270270265,62.696660020273754,44940.16184833873,1.0,True,positive
glg_tte_n9_bn220825082_v00.fit,87.890625,-9.896853442815875,47701.40938586928,1.0,True,positive
glg_tte_n9_bn220826218_v00.fit,316.7578125,-14.477512185929934,50670.819950891695,1.0,True,positive
glg_tte_n9_bn220826431_v00.fit,354.0234375,19.471220634490685,10031.292163165514,1.0,True,positive
glg_tte_n9_bn220826497_v00.fit,204.609375,-41.41118863809925,8639.500096337402,1.0,True,positive
glg_tte_n9_bn220827896_v00.fit,114.9609375,-1.790784659328959,-28590.19388059188,1.0,True,negative
glg_tte_n9_bn220829610_v00.fit,49.40217391304348,55.873350435251986,39848.56520401781,1.0,True,positive
glg_tte_n9_bn220830319_v00.fit,240.22058823529414,-64.94808409550689,-67668.27951577603,1.0,True,negative
glg_tte_n9_bn220831550_v00.fit,167.69531249999997,1.7907846593289463,-7151.514540740272,1.0,True,negative
glg_tte_n9_bn220831581_v00.fit,31.352459016393443,-44.20152985105138,-12349.43579163709,1.0,True,negative
glg_tte_n9_bn220831664_v00.fit,336.2946428571429,-48.1412077943603,-25779.9504477017,1.0,True,negative
glg_tte_n9_bn220902438_v00.fit,32.69531249999999,40.228184728061095,12629.28848914821,1.0,True,positive
glg_tte_n9_bn220903125_v00.fit,146.25,4.480798785982211,-93909.72332803813,1.0,True,negative
glg_tte_n9_bn220903511_v00.fit,177.890625,-22.993394314297802,8760.304870851834,1.0,True,positive
glg_tte_n9_bn220905433_v00.fit,252.07031249999994,11.415157742730482,26669.42790575658,1.0,True,positive
glg_tte_n9_bn220905478_v00.fit,342.7734375,-33.51005606625301,616.2527432890358,1.0,True,positive
glg_tte_n9_bn220907587_v00.fit,268.9453125,-16.957763300004153,9120.793048384781,1.0,True,positive
glg_tte_n9_bn220909286_v00.fit,211.640625,-17.896089316234637,640.6644978385857,1.0,True,positive
glg_tte_n9_bn220910242_v00.fit,9.140625,-0.895282986570128,3.517216505280804,1.0,True,positive
glg_tte_n9_bn220910627_v00.fit,275.5714285714286,-50.86815892553735,-17117.23814210565,1.0,True,negative
glg_tte_n9_bn220912035_v00.fit,166.5,48.922795160247304,-810.0789072830513,1.0,True,negative
glg_tte_n9_bn220912963_v00.fit,67.85156249999999,30.69158768492234,21401.701988274614,1.0,True,positive
glg_tte_n9_bn220915022_v00.fit,136.40625,4.480798785982211,1969.8930160779737,1.0,True,positive
glg_tte_n9_bn220915218_v00.fit,288.98437499999994,-22.993394314297802,6249.8369171675295,1.0,True,positive
glg_tte_n9_bn220915400_v00.fit,234.47368421052633,83.05156816397721,3501.1724031314357,1.0,True,positive
glg_tte_n9_bn220917614_v00.fit,356.48437499999994,-17.270004694974464,-47599.93768691987,1.0,True,negative
glg_tte_n9_bn220921462_v00.fit,67.1484375,-40.22818472806109,-197.2226502253196,1.0,True,negative
glg_tte_n9_bn220921473_v00.fit,84.99999999999999,-80.11972495915612,-66970.84470104946,1.0,True,negative
glg_tte_n9_bn220924906_v00.fit,322.3828125,33.51005606625301,-35549.35588428887,1.0,True,negative
glg_tte_n9_bn220925462_v00.fit,155.76923076923075,46.1781796469964,-56650.43409776218,1.0,True,negative
glg_tte_n9_bn220927234_v00.fit,96.6796875,-27.953186883381143,-23520.271841992544,1.0,True,negative
glg_tte_n9_bn221004622_v00.fit,351.1046511627907,58.160368554338,46958.293331963505,1.0,True,positive
glg_tte_n9_bn221005757_v00.fit,123.8667,-22.733,-19859.85065727668,1.0,True,negative
glg_tte_n9_bn221013029_v00.fit,246.09374999999991,6.279288322550267,-49160.275884553535,1.0,True,negative
glg_tte_n9_bn221014021_v00.fit,84.0234375,16.334822780685986,34889.58857985473,1.0,True,positive
glg_tte_n9_bn221016986_v00.fit,37.96875,-32.44286613851178,37149.45523353253,1.0,True,positive
glg_tte_n9_bn221018459_v00.fit,272.1428571428571,50.86815892553735,40879.546647514784,1.0,True,positive
glg_tte_n9_bn221020225_v00.fit,173.671875,16.64603991239297,-28599.303852249206,1.0,True,negative
glg_tte_n9_bn221021388_v00.fit,207.32142857142856,-79.75282793472047,7690.93520066801,1.0,True,positive
glg_tte_n9_bn221022612_v00.fit,235.2061855670103,-53.95678248481785,25521.07752489043,1.0,True,positive
glg_tte_n9_bn221022815_v00.fit,126.5625,-18.52439107386579,-45088.58141201805,1.0,True,negative
glg_tte_n9_bn221022955_v00.fit,168.046875,15.40409369872547,31521.13168384843,1.0,True,positive
glg_tte_n9_bn221023862_v00.fit,239.1333,36.0,-29.63945444699674,1.0,True,negative
glg_tte_n9_bn221024542_v00.fit,169.85,42.3,-1249.3071465318017,1.0,True,negative
glg_tte_n9_bn221025040_v00.fit,131.1328125,4.181528273111476,1219.6263768793676,1.0,True,positive
glg_tte_n9_bn221027173_v00.fit,189.4921875,-10.19991809111631,15869.452886008738,1.0,True,positive
glg_tte_n9_bn221029045_v00.fit,52.74590163934427,44.20152985105137,81.5151042871991,1.0,True,positive
glg_tte_n9_bn221103285_v00.fit,126.42857142857144,-50.86815892553735,-38.869563609182315,1.0,True,negative
glg_tte_n9_bn221107058_v00.fit,145.76923076923077,-46.1781796469964,-18710.97564864123,1.0,True,negative
glg_tte_n9_bn221108472_v00.fit,343.18181818181813,-53.18725897079299,-45568.89292738934,1.0,True,negative
glg_tte_n9_bn221110619_v00.fit,208.26923076923075,61.189776278717034,23589.668606584528,1.0,True,positive
glg_tte_n9_bn221112263_v00.fit,93.14999999999999,-52.80185378173062,-38460.56502744357,1.0,True,negative
glg_tte_n9_bn221115018_v00.fit,37.6171875,-2.9855060057465455,-12269.068840390266,1.0,True,negative
glg_tte_n9_bn221118575_v00.fit,275.672268907563,-45.389203005400056,-37319.9230488475,1.0,True,negative
glg_tte_n9_bn221119627_v00.fit,146.6015625,-12.63562509302113,14309.572561116041,1.0,True,positive
glg_tte_n9_bn221120895_v00.fit,39.72656249999999,41.01449966573052,2850.1949881243518,1.0,True,positive
glg_tte_n9_bn221121274_v00.fit,168.52941176470588,71.27718213797779,7820.206678182542,1.0,True,positive
glg_tte_n9_bn221126547_v00.fit,144.140625,12.32998415024295,2160.6854965770826,1.0,True,positive
glg_tte_n9_bn221127352_v00.fit,206.70731707317074,43.80448796297494,18330.195363256127,1.0,True,positive
glg_tte_n9_bn221201517_v00.fit,263.9423076923077,-70.90666664467562,28759.46751196716,1.0,True,positive
glg_tte_n9_bn221202904_v00.fit,346.2890625,-3.5833216984719782,12838.059940894667,1.0,True,positive
glg_tte_n9_bn221203537_v00.fit,356.12068965517244,-68.67919198537577,71338.7570817042,1.0,True,positive
glg_tte_n9_bn221203886_v00.fit,287.2265625,34.228866327812575,-73229.72784333027,1.0,True,negative
glg_tte_n9_bn221205022_v00.fit,219.03061224489798,53.57223328098856,-450.54362932881156,1.0,True,negative
glg_tte_n9_bn221206464_v00.fit,244.95967741935488,-43.40685848593699,-53149.583714284236,1.0,True,negative
glg_tte_n9_bn221206516_v00.fit,254.87704918032787,44.20152985105137,71610.14800759942,1.0,True,positive
glg_tte_n9_bn221206586_v00.fit,171.68478260869566,55.873350435251986,-1099.864398398651,1.0,True,negative
glg_tte_n9_bn221209243_v00.fit,241.4732142857143,48.141207794360284,429.14443355138366,1.0,True,positive
glg_tte_n9_bn221209877_v00.fit,141.6796875,-5.979156796301309,3001.139695551085,1.0,True,positive
glg_tte_n9_bn221210108_v00.fit,268.2421875,-16.334822780686,84669.72773019534,1.0,True,positive
glg_tte_n9_bn221211274_v00.fit,160.52884615384616,51.25580694880489,-23740.384254622964,1.0,True,negative
glg_tte_n9_bn221212278_v00.fit,143.0859375,-20.742379954487145,9680.11620286495,1.0,True,positive
glg_tte_n9_bn221215177_v00.fit,156.4453125,37.921650784291785,7660.803542466142,1.0,True,positive
glg_tte_n9_bn221215673_v00.fit,22.1484375,32.0899512562803,89.35552628044442,1.0,True,positive
glg_tte_n9_bn221216473_v00.fit,278.8953488372093,-58.160368554338014,27019.4357552738,1.0,True,positive
glg_tte_n9_bn221221915_v00.fit,64.6875,-9.29155323877026,11241.405047482938,1.0,True,positive
glg_tte_n9_bn221221944_v00.fit,81.98630136986301,63.07261938698223,-23830.45931211579,1.0,True,negative
glg_tte_n9_bn221223997_v00.fit,353.3203125,-12.024699180565822,103310.82393607392,1.0,True,positive
glg_tte_n9_bn221226698_v00.fit,68.5546875,34.228866327812575,-3620.1610853798143,1.0,True,negative
glg_tte_n9_bn221226945_v00.fit,18.088235294117645,-52.02972741646418,13940.849411131632,1.0,True,positive
glg_tte_n9_bn221228204_v00.fit,292.1484375,15.094787099543193,-23579.799035420838,1.0,True,negative
glg_tte_n9_bn221231907_v00.fit,333.98437499999994,35.31877290301153,11231.58478249051,1.0,True,positive
glg_tte_n9_bn230101095_v00.fit,206.71875,-21.061817601649306,-15338.828977393196,1.0,True,negative
glg_tte_n9_bn230102015_v00.fit,272.109375,-36.05358859962301,-5639.846725603014,1.0,True,negative
glg_tte_n9_bn230110649_v00.fit,205.31249999999997,33.8687046016565,22390.077891178542,1.0,True,positive
